120,00:00:35.0,out,Controller 9: 36,1,36,B0 09 24 ,FALSE
121,00:00:35.1,out,Controller 41: 104,1,104,B0 29 68 ,FALSE
122,00:00:35.2,out,Controller 9: 36,1,36,B0 09 24 ,FALSE
123,00:00:35.3,out,Controller 41: 105,1,105,B0 29 69 ,FALSE
124,00:00:35.4,out,Controller 9: 38,1,38,B0 09 26 ,FALSE
125,00:00:35.5,out,Controller 41: 2,1,2,B0 29 02 ,FALSE
126,00:00:35.6,out,Controller 9: 38,1,38,B0 09 26 ,FALSE
127,00:00:35.7,out,Controller 41: 3,1,3,B0 29 03 ,FALSE
128,00:00:35.8,out,Controller 9: 39,1,39,B0 09 27 ,FALSE
129,00:00:35.9,out,Controller 41: 20,1,20,B0 29 14 ,FALSE
130,00:00:36.0,out,Controller 9: 39,1,39,B0 09 27 ,FALSE
131,00:00:36.1,out,Controller 41: 21,1,21,B0 29 15 ,FALSE
132,00:00:36.2,out,Controller 9: 40,1,40,B0 09 28 ,FALSE
133,00:00:36.3,out,Controller 41: 33,1,33,B0 29 21 ,FALSE
134,00:00:36.4,out,Controller 9: 40,1,40,B0 09 28 ,FALSE
135,00:00:36.5,out,Controller 41: 34,1,34,B0 29 22 ,FALSE
136,00:00:36.6,out,Controller 9: 41,1,41,B0 09 29 ,FALSE
137,00:00:36.7,out,Controller 41: 52,1,52,B0 29 34 ,FALSE
138,00:00:36.8,out,Controller 9: 41,1,41,B0 09 29 ,FALSE
139,00:00:36.9,out,Controller 41: 53,1,53,B0 29 35 ,FALSE
140,00:00:37.0,out,Controller 9: 42,1,42,B0 09 2A ,FALSE
141,00:00:37.1,out,Controller 41: 75,1,75,B0 29 4B ,FALSE
142,00:00:37.2,out,Controller 9: 42,1,42,B0 09 2A ,FALSE
143,00:00:37.3,out,Controller 41: 76,1,76,B0 29 4C ,FALSE
144,00:00:37.4,out,Controller 9: 43,1,43,B0 09 2B ,FALSE
145,00:00:37.5,out,Controller 41: 96,1,96,B0 29 60 ,FALSE
146,00:00:37.6,out,Controller 9: 43,1,43,B0 09 2B ,FALSE
147,00:00:37.7,out,Controller 41: 97,1,97,B0 29 61 ,FALSE
