220,22:52:38.851,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
221,22:52:38.858,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
222,22:52:38.859,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
223,22:52:38.866,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
224,22:52:38.866,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
225,22:52:38.867,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
226,22:52:38.913,out,Note on G-2 Velocity 127,16,127,9F 07 7F 
227,22:52:38.914,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
228,22:52:38.914,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
229,22:52:38.914,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
230,22:52:38.930,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
231,22:52:38.945,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
232,22:52:38.945,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
233,22:52:38.945,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
234,22:52:38.961,out,Note off F#-2 Velocity 0,1,0,90 06 00 
235,22:52:38.976,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
236,22:52:38.984,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
237,22:52:38.992,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
238,22:52:39.025,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
239,22:52:39.190,out,Controller Effect Control 1 (coarse): 110,16,110,BF 0C 6E 
240,22:52:39.230,out,Controller Effect Control 1 (coarse): 111,16,111,BF 0C 6F 
241,22:52:39.306,out,Controller Effect Control 1 (coarse): 112,16,112,BF 0C 70 
242,22:52:39.409,out,Controller Data Entry (coarse): 127,4,127,B3 06 7F 
243,22:52:40.377,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
244,22:52:40.424,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
245,22:52:40.560,out,Controller Data Entry (coarse): 1,4,1,B3 06 01 
246,22:52:40.631,out,Note on F#-2 Velocity 127,1,127,90 06 7F 
247,22:52:40.642,out,Controller Data Entry (coarse): 127,1,127,B0 06 7F 
248,22:52:40.687,out,Controller Data Entry (coarse): 127,1,127,B0 06 7F 
249,22:52:40.687,out,Controller Data Entry (coarse): 127,1,127,B0 06 7F 
250,22:52:40.687,out,Controller Data Entry (coarse): 127,1,127,B0 06 7F 
251,22:52:40.687,out,Controller Data Entry (coarse): 127,1,127,B0 06 7F 
252,22:52:40.687,out,Controller Data Entry (coarse): 127,1,127,B0 06 7F 
253,22:52:40.703,out,Controller Data Entry (coarse): 127,1,127,B0 06 7F 
254,22:52:40.703,out,Controller Data Entry (coarse): 127,1,127,B0 06 7F 
255,22:52:40.719,out,Controller Data Entry (coarse): 127,1,127,B0 06 7F 
256,22:52:40.846,out,Note off F#-2 Velocity 0,1,0,90 06 00 
257,22:52:41.702,out,Controller Effect Control 1 (coarse): 113,16,113,BF 0C 71 
258,22:53:45.712,out,Note on G#-1 Velocity 127,6,127,95 14 7F 
259,22:53:45.840,out,Note off G#-1 Velocity 0,6,0,85 14 00 
260,22:53:45.941,out,Note on G#-1 Velocity 127,6,127,95 14 7F 
261,22:53:46.031,out,Note off G#-1 Velocity 0,6,0,85 14 00 
262,22:53:46.141,out,Note on G#-1 Velocity 127,6,127,95 14 7F 
263,22:53:46.191,out,Note off G#-1 Velocity 0,6,0,85 14 00 
264,22:53:46.291,out,Note on G#-1 Velocity 127,6,127,95 14 7F 
265,22:53:46.352,out,Note off G#-1 Velocity 0,6,0,85 14 00 
266,22:53:46.441,out,Note on G#-1 Velocity 127,6,127,95 14 7F 
267,22:53:46.511,out,Note off G#-1 Velocity 0,6,0,85 14 00 
268,22:53:46.591,out,Note on G#-1 Velocity 127,6,127,95 14 7F 
269,22:53:46.651,out,Note off G#-1 Velocity 0,6,0,85 14 00 
270,22:53:46.751,out,Note on G#-1 Velocity 127,6,127,95 14 7F 
271,22:53:46.831,out,Note off G#-1 Velocity 0,6,0,85 14 00 
272,22:53:49.881,out,Note on A-1 Velocity 127,6,127,95 15 7F 
273,22:53:49.982,out,Note off A-1 Velocity 0,6,0,85 15 00 
274,22:53:50.122,out,Note on A#-1 Velocity 127,6,127,95 16 7F 
